City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Pune,6,0.696,38.663,650,111700,121.1,7300000,113.51,,Suitable
Pune,,1.103,94.08,650,82900,186.33,7300000,186.742,520,Suitable
Lucknow,3,,165.14,1000,107300,239.3,4500000,232.517,800,Suitable
Delhi,5,1.4,36.019,800,124800,134.35,19000000,144.95,640,Suitable
Delhi,2,1.182,75.2,800,126400,240.69,19000000,235.444,640,Suitable
Ahmedabad,3,1.28,115.24,600,63500,157,8000000,161.633,480,Suitable
Pune,1,0.51,50.3,650,34000,145.7,,139.8,520,Suitable
Chennai,3,1.178,10.02,1400,55400,208.753,11000000,204.752,1120,Suitable
Ahmedabad,4,1.183,95.741,600,58500,182.72,8000000,184.818,480,Suitable
Kolkata,1,1.3,54.583,1600,104700,115.008,14800000,121.1,1280,Suitable
Bangalore,4,0.75,174.1,900,24400,250.93,12000000,249.576,720,Suitable
Mumbai,1,0.713,162.6,2200,138000,211.6,20400000,213.448,1760,Suitable
Ahmedabad,5,0.98,88.804,600,41200,146.44,8000000,135.4,480,
Chennai,4,0.882,96.7,1400,112900,211.9,11000000,224.44,1120,Suitable
Pune,3,0.528,158.4,650,84100,201.803,,214.1,520,Suitable
Delhi,6,0.974,89.58,800,119100,235.8,19000000,237.08,640,Suitable
Ahmedabad,6,0.747,103.593,600,53300,283.7,8000000,271.274,480,Suitable
Ahmedabad,1,0.7,16.755,600,137200,295.61,8000000,296.102,480,Suitable
Lucknow,5,1.07,53.58,1000,148900,113.74,4500000,109.5,,Suitable
Hyderabad,1,1.29,196.66,850,78600,231.78,10000000,,680,Suitable
Hyderabad,2,1.32,98.37,850,93600,224.8,10000000,229.82,680,Suitable
Hyderabad,6,0.5,67.41,850,53900,198.1,10000000,206.1,680,Suitable
Kolkata,5,1.47,18.52,1600,,171.684,14800000,175.4,1280,Suitable
Delhi,1,0.678,39.4,800,,217.17,19000000,217.78,640,Suitable
Chennai,3,1.22,66.4,1400,113400,125.1,11000000,125.2,1120,Suitable
Lucknow,,1.008,106.736,1000,128800,112.2,4500000,114.95,800,Suitable
Delhi,5,1.3,123,800,114600,194.67,19000000,200.68,640,
Kolkata,3,0.87,91.813,1600,52500,295.7,14800000,300.002,1280,Suitable
Chennai,3,1.43,58.9,1400,66200,269.165,11000000,270.718,1120,Suitable
Jaipur,1,,16.94,550,122500,229,3500000,230.416,440,Suitable
Delhi,18,0.9,478.8643421,800,164000,519.4740082,19000000,425.8014059,640,Suitable
Jaipur,2,1.351,152.246,550,73500,297.77,3500000,297.1,440,Suitable
Jaipur,6,1.1,170.622,,118400,175.2,3500000,179.98,440,Suitable
Delhi,3,1.08,17.542,800,126800,164.415,19000000,170.037,640,Suitable
Ahmedabad,6,0.93,41.768,600,28500,214.469,8000000,204.871,480,Suitable
Ahmedabad,2,0.9,148.32,600,129800,142.701,8000000,137.64,480,Suitable
Hyderabad,3,1.36,23.84,850,45400,133.3,10000000,129.27,680,Suitable
Delhi,4,0.707,106.654,800,94700,,,296.97,640,Suitable
Pune,5,1.1,122.1,650,137800,294.45,7300000,301.56,520,Suitable
Pune,4,,153.3,650,,125.421,7300000,129.9,520,Suitable
Ahmedabad,6,0.98,168.58,600,,110,8000000,102.7,480,Suitable
Delhi,1,1.27,164.7,800,97900,277.1,19000000,283.736,640,Suitable
Jaipur,5,1.45,171.229,550,108200,270.461,3500000,272.1,440,Suitable
Jaipur,1,1.041,92.909,550,29500,187.5,,193.485,440,Suitable
Pune,2,1.3,195,650,148800,296.59,,307,520,Suitable
Hyderabad,2,0.986,57.6,850,92400,127.21,10000000,127.3,680,Suitable
Delhi,,1.06,159.33,800,93400,144.89,19000000,136.573,640,Suitable
Lucknow,2,0.61,61.02,1000,67100,216.43,4500000,209.1,800,Suitable
Jaipur,6,1.34,,550,34200,297.6,3500000,299.823,440,Suitable
Kolkata,3,0.8,87.652,1600,52700,180.6,14800000,174.96,1280,Suitable
Chennai,1,1.332,58.7,1400,131900,272,11000000,274.875,1120,Suitable
Kolkata,4,0.587,80.58,1600,32600,126.8,14800000,122.8,1280,Suitable
Kolkata,3,0.7,199.94,1600,32500,156.06,14800000,163.898,1280,Suitable
Lucknow,,1.09,126.105,1000,70200,298.16,4500000,306.66,800,Suitable
Bangalore,3,1.383,199.29,900,56100,184.97,12000000,183.4,720,Suitable
Chennai,6,0.78,150.73,1400,99100,171.364,11000000,163.82,1120,Suitable
Chennai,20,0.9,186.3850376,1400,1082700,1082.519358,11000000,979.8553101,1120,Suitable
Jaipur,3,1.13,184.3,550,102100,212.977,3500000,206.219,440,Suitable
Kolkata,4,1.207,79.8,,51400,166.7,14800000,165.34,1280,Suitable
Hyderabad,4,1.2,127.7,850,126300,270.628,10000000,273.039,680,Suitable
Lucknow,2,0.92,108.35,1000,146500,107.8,4500000,,800,Suitable
Mumbai,4,0.507,63.83,2200,,105.97,20400000,98.896,1760,Suitable
Ahmedabad,2,1.46,25.56,600,75300,202.04,8000000,194.99,480,Suitable
Jaipur,3,1.205,91.556,550,112400,,3500000,261.337,,Suitable
Jaipur,5,0.843,58.88,550,59800,220.76,3500000,222.7,440,Suitable
Lucknow,6,0.7,181.4,1000,21600,259.73,4500000,258.451,800,Suitable
Kolkata,2,0.8,95.6,1600,39400,217.303,14800000,212.38,,Suitable
Kolkata,1,1,39.545,1600,129100,204.98,14800000,198.44,1280,Suitable
Bangalore,1,1.17,58.667,900,108300,205,12000000,209.49,720,Suitable
Mumbai,4,1,156.46,2200,64900,289.7,20400000,283.388,1760,Suitable
Ahmedabad,4,0.632,99.319,600,63300,133.4,8000000,138,480,Suitable
Hyderabad,1,0.61,111.81,850,128200,198.037,10000000,190.53,680,Suitable
Jaipur,6,,34.9,550,51100,178.2,3500000,187.7,440,
Chennai,5,1.11,73.076,,70600,136.258,11000000,137.1,1120,Suitable
Kolkata,6,0.8,178.3,1600,96600,126.638,14800000,123.19,1280,Suitable
Lucknow,1,1.409,186.401,1000,,101,4500000,95.782,800,Suitable
Kolkata,5,0.91,71.527,1600,90300,277,,268.86,1280,Suitable
Lucknow,2,1.25,184.27,1000,21400,185.2,,187.48,800,Suitable
Chennai,1,1.1,75.151,1400,80900,241.25,11000000,237.014,1120,Suitable
Mumbai,8,0.661,310.4725259,2200,364000,393.4538316,20400000,615.8400188,1760,Suitable
Hyderabad,3,0.598,88.82,850,118600,212.2,10000000,213.9,680,Suitable
Chennai,1,1.4,40.403,1400,79600,209.5,11000000,,1120,Suitable
Chennai,2,0.878,184.6,1400,100300,,11000000,,1120,Suitable
Lucknow,6,0.8,1053.183187,1000,163800,824.4721719,4500000,501.0722435,800,Suitable
Bangalore,6,1.1,41.964,900,53000,193.224,12000000,193.04,720,Suitable
Jaipur,3,1.3,190.6,550,81700,112.854,3500000,113.91,440,Suitable
Hyderabad,2,0.6,125.4,850,66300,232.2,10000000,224.412,680,Suitable
Ahmedabad,3,0.5,31.43,600,41900,268.89,8000000,266,480,Suitable
Kolkata,3,1.4,125.784,1600,48500,213.6,14800000,218.37,1280,Suitable
Hyderabad,2,0.546,42.23,850,56200,113.55,10000000,118.9,,Suitable
Ahmedabad,12,0.737,,600,513000,348.1553876,8000000,397.2686261,480,Suitable
Chennai,5,1.1,12.83,1400,63100,236.4,11000000,235.956,1120,Suitable
Lucknow,5,1.376,145.546,1000,43200,292.378,4500000,291.569,800,Suitable
Pune,3,0.64,149.44,650,110300,218.15,7300000,218.7,520,Suitable
Lucknow,2,0.51,148.54,1000,149900,155.8,4500000,152.73,800,Suitable
Lucknow,6,0.6,178.948,1000,102200,279.33,4500000,,800,Suitable
Hyderabad,3,1.03,111.1,850,149400,250.809,10000000,253.38,680,Suitable
Hyderabad,1,,98.6,850,146100,241.7,10000000,242.91,680,Suitable
Hyderabad,1,1,31.97,850,124800,,10000000,184.97,680,Suitable
Chennai,6,1.101,16.031,1400,106100,108.009,11000000,107.105,1120,Suitable
Lucknow,5,0.675,34.478,1000,123600,144.39,4500000,149.797,800,Suitable
Hyderabad,4,1.4,188.4,850,53500,138.83,10000000,139.6,680,Suitable
Pune,1,1.358,87.8,650,135900,180.7,7300000,183.2,520,Suitable
Mumbai,1,0.54,48.34,2200,107500,289,20400000,,1760,Suitable
Ahmedabad,3,1.281,35.3,600,25900,182.42,8000000,177.93,480,Suitable
Pune,5,0.676,88.362,650,90600,263.041,7300000,252,520,Suitable
Bangalore,1,1.2,129.323,900,140400,252.13,12000000,240.465,720,Suitable
Lucknow,1,0.88,89.1,1000,110800,206.15,4500000,210.43,800,Suitable
Lucknow,1,0.9,152.716,1000,112900,192.1,4500000,194.882,800,
Pune,,1.483,61.733,650,61300,102.3,7300000,105.067,520,Suitable
Lucknow,6,0.7,174.1,1000,126500,241.5,4500000,243.6,800,Suitable
Lucknow,4,0.8,78.9,1000,22500,239.633,4500000,242.849,800,Suitable
Kolkata,2,0.59,31.3,1600,100600,265,,266.47,1280,Suitable
Ahmedabad,3,,,600,45000,206.48,8000000,211.704,480,
Hyderabad,3,1.08,,850,149300,269.5,10000000,276.43,680,Suitable
Pune,5,1.48,191.687,650,140200,247.692,7300000,242.13,520,Suitable
Chennai,2,0.5,76.3,1400,139700,288.91,11000000,288.378,1120,Suitable
Mumbai,5,1.1,42.58,2200,80300,127.384,20400000,133.415,1760,Suitable
Chennai,1,0.6,96.8,1400,22200,258.9,11000000,246.16,1120,Suitable
Ahmedabad,5,0.6,74.8,600,149600,154.969,8000000,155.333,480,Suitable
Bangalore,4,1,39.922,900,21600,,12000000,291.74,720,Suitable
Pune,1,1.04,170.5,650,25900,143.5,7300000,138.404,520,Suitable
Chennai,3,1.43,162.29,1400,99500,201.19,11000000,205.3,1120,Suitable
Bangalore,6,0.74,109.8,900,42000,,12000000,278,720,Suitable
Kolkata,3,,15.698,1600,25700,120.09,14800000,127.66,1280,Suitable
Mumbai,1,1.4,98.88,2200,75900,123.63,20400000,115.536,1760,Suitable
Lucknow,6,1.2,,1000,72300,242.16,4500000,238.6,800,Suitable
Chennai,1,1.409,35.9,1400,132800,234,11000000,227.83,1120,Suitable
Pune,2,0.6,158.84,650,78200,198.832,7300000,198.079,520,Suitable
Mumbai,3,,74.77,2200,107000,209.9,20400000,210.6,1760,Suitable
Lucknow,,0.9,84.6,1000,23700,193.2,4500000,187.5,800,Suitable
Hyderabad,3,,132.878,850,42500,196.84,10000000,186,,Suitable
Kolkata,4,0.9,114.63,1600,45300,215.9,14800000,218.27,1280,Suitable
Bangalore,1,0.601,197.5,900,80300,116.153,12000000,107.42,720,Suitable
Kolkata,5,1.096,185.02,1600,,171.455,14800000,179.35,1280,Suitable
Lucknow,5,1.2,11.17,1000,71700,251.29,4500000,248.24,800,Suitable
Pune,4,1.495,111.1,650,89900,248.26,7300000,249.83,520,Suitable
Bangalore,3,1.2,85.93,900,102800,282.9,12000000,286.848,720,Suitable
Jaipur,,1.39,131.71,550,,102.6,3500000,101.376,,Suitable
Pune,3,0.51,137.555,650,147200,133.78,7300000,131.5,520,
Chennai,1,1.18,34.61,1400,92300,223.142,11000000,,1120,Suitable
Kolkata,6,0.8,,1600,39300,155.585,14800000,159.29,1280,Suitable
Lucknow,4,0.7,57.6,1000,86100,189.8,4500000,183.48,800,Suitable
Chennai,,1,,1400,96900,217.6,11000000,211,,Suitable
Mumbai,4,0.698,94.13294345,2200,115500,1341.911862,20400000,808.7267145,1760,Suitable
Ahmedabad,2,0.86,77.6,600,53100,214.8,8000000,209.75,480,Suitable
Delhi,6,0.59,191.234,800,149500,198.92,19000000,209.793,640,Suitable
Jaipur,4,0.729,113.74,550,113700,223.384,3500000,227.4,440,Suitable
Chennai,1,0.584,124.713,1400,90000,138.32,11000000,133.308,1120,Suitable
Ahmedabad,4,0.621,136.72,600,74900,273.25,,274.2,480,Suitable
Bangalore,,0.9,54.46,900,80000,160.41,12000000,162.263,720,Suitable
Pune,4,0.75,61.209,650,20300,161.79,7300000,164.83,520,Suitable
Bangalore,4,1.46,124.68,900,48000,112.665,12000000,112.1,720,Suitable
Lucknow,4,0.5,45.83,1000,121500,249.35,4500000,247.31,800,Suitable
Pune,3,1.207,65.937,650,51600,147.86,7300000,154.829,520,Suitable
Mumbai,5,0.6,128.1,2200,102800,,20400000,109.1,1760,Suitable
Bangalore,6,0.953,63.82,900,66900,112.221,12000000,112.43,720,Suitable
Jaipur,5,1.153,145.37,550,134700,239.47,3500000,235.2,440,Suitable
Pune,2,1.101,109.54,650,,282.83,7300000,293.01,520,Suitable
Bangalore,3,0.6,140.03,900,25200,219.1,12000000,220.8,720,Suitable
Jaipur,1,0.53,18,550,116800,244.86,3500000,236.1,440,Suitable
Ahmedabad,3,0.6,25.5,600,40100,295.237,8000000,295.883,480,Suitable
Mumbai,4,0.6,122.55,2200,85300,255.86,,259.2,1760,Suitable
Mumbai,1,1.3,66.503,2200,32200,200.72,20400000,203.7,1760,Suitable
Pune,6,1.09,53.147,650,69300,247.7,7300000,,520,Suitable
Jaipur,1,1.29,155.36,550,145800,127.55,3500000,131.8,440,Suitable
Kolkata,4,1.4,128.23,1600,35100,114.3,14800000,114.748,1280,Suitable
Mumbai,3,1.22,179.9,2200,102000,233.9,20400000,229.687,1760,Suitable
Lucknow,6,1.434,117.759,1000,112600,150.151,4500000,156.538,800,Suitable
Kolkata,2,0.563,38.808,1600,105300,289.16,14800000,290.13,1280,Suitable
Bangalore,16,1.12,835.5302769,900,202500,577.1655236,12000000,373.2920059,720,Suitable
Ahmedabad,3,0.546,192.4,600,75200,167.2,8000000,166.3,480,Suitable
Mumbai,6,0.754,,,30300,121.3,20400000,129.3,1760,
Ahmedabad,4,,125.49,600,93100,119.38,8000000,119.1,480,Suitable
Mumbai,2,1.08,36.174,2200,68500,124.667,20400000,123.6,1760,Suitable
Delhi,4,1.17,153.21,800,107800,284.384,19000000,288.453,640,Suitable
Lucknow,,1.3,184.51,1000,112900,267.33,4500000,269.57,800,Suitable
Hyderabad,6,0.6,16.89,850,91900,251.7,10000000,255.8,680,Suitable
Hyderabad,3,1.1,170.74,850,36900,268.268,10000000,269.2,680,Suitable
Chennai,2,0.99,134.067,1400,,168.39,11000000,,1120,Suitable
Mumbai,2,0.595,62.78,2200,130200,255.248,20400000,260.77,1760,Suitable
Lucknow,3,0.67,181.39,1000,39400,134.03,4500000,134.62,800,Suitable
Bangalore,4,1.41,152.021,900,101800,139.312,12000000,139.314,720,Suitable
Hyderabad,1,1.06,92.48,850,102100,269.493,10000000,270.3,680,Suitable
Chennai,6,1.45,161.2,1400,105500,222.22,11000000,220.1,1120,Suitable
Kolkata,5,0.71,155.979,1600,29600,160.22,14800000,154.66,1280,Suitable
Ahmedabad,1,0.88,156.1,600,44100,227.2,8000000,229.43,480,
Kolkata,6,1.159,184.5,1600,22400,118.12,14800000,110.2,1280,Suitable
Lucknow,4,0.879,188.8,1000,47600,169.192,4500000,165.1,800,Suitable
Jaipur,4,1.1,91.59,550,89500,146.6,3500000,150.7,440,Suitable
Mumbai,1,1.1,,2200,126000,197.7,20400000,199.11,1760,Suitable
Hyderabad,3,0.965,118.89,850,47500,287.5,10000000,292.966,680,Suitable
Hyderabad,6,,61.5,850,142300,161,10000000,164.109,680,Suitable
Kolkata,3,0.613,153.275,1600,102900,297.7,14800000,297.94,1280,Suitable
Hyderabad,1,1,180.9,,129100,160.56,10000000,164.706,,Suitable
Kolkata,5,,,1600,86300,191.8,14800000,201.37,1280,Suitable
Mumbai,4,1.188,22.9,2200,134400,207.1,20400000,206.303,1760,Suitable
Kolkata,6,1.11,62.505,1600,73400,117.97,14800000,121.23,1280,Suitable
Delhi,4,1.042,59.2,800,,112,19000000,114.2,640,Suitable
Bangalore,4,1.1,83.5,900,50500,289.16,12000000,,720,Suitable
Pune,5,0.63,26.44,650,123500,,7300000,228.3,520,Suitable
Chennai,5,0.6,81.23,1400,65800,136.4,11000000,139.699,1120,Suitable
Jaipur,1,0.74,138.328,550,32600,211.584,3500000,198.915,440,Suitable
Bangalore,1,0.924,,900,134700,193.867,12000000,200.672,720,Suitable
Pune,3,1.5,198.23,650,83200,277.865,7300000,266.908,520,Suitable
Mumbai,3,1.21,88,2200,95500,255.176,20400000,254.439,1760,Suitable
Jaipur,6,1.05,60.199,550,123500,209.4,3500000,210.844,440,Suitable
Bangalore,5,1.005,162.2,900,120600,209.29,12000000,207.42,720,Suitable
Hyderabad,3,1.1,74.8,850,,268.95,10000000,276.86,680,Suitable
Mumbai,4,0.529,66.3,,23100,179.96,20400000,168.9,1760,Suitable
Pune,5,1.3,39.65,650,49800,201.92,7300000,186.6,520,Suitable
Chennai,5,0.7,114.2,1400,110700,120.8,11000000,114.94,1120,Suitable
Hyderabad,5,1.1,108.521,850,69700,126.87,10000000,122,680,Suitable
Mumbai,2,0.555,126.73,2200,146900,155.023,20400000,154.07,1760,Suitable
Bangalore,5,0.98,162.16,900,35700,186.7,12000000,190.2,720,Suitable
Bangalore,2,0.79,47.94,900,121200,124.06,12000000,124.3,720,
Chennai,6,1.177,85.776,1400,23600,167.663,11000000,156.1,1120,Suitable
Delhi,4,1.2,154.8,800,56200,105.2,19000000,,640,Suitable
Hyderabad,1,1.07,99.3,850,94500,143.008,10000000,150.7,680,Suitable
Hyderabad,6,1.5,53.57,850,,251.232,10000000,244.877,,Suitable
Chennai,,0.56,40.243,1400,107400,221.826,11000000,224.81,1120,Suitable
Jaipur,1,1.1,95.1,,78900,161.9,,175.35,440,Suitable
Kolkata,3,0.969,179.7,1600,103400,,14800000,197.1,1280,Suitable
Lucknow,5,1.417,154.9,1000,120800,206.914,4500000,204.8,,Suitable
Chennai,3,1,99.17,1400,,195.64,11000000,193.57,1120,Suitable
Pune,6,0.92,84,650,135000,114.3,7300000,119.366,520,Suitable
Lucknow,2,1.1,67.493,1000,123200,163.7,4500000,162.9,800,Suitable
Lucknow,5,1.2,45.58,1000,79200,256.7,,262.03,800,Suitable
Jaipur,2,0.6,132.44,550,114600,151.352,3500000,154.1,440,Suitable
Mumbai,5,0.9,116,2200,91300,209.86,20400000,203.555,,Suitable
Delhi,,1.47,87.38,800,96700,179,19000000,182.7,640,Suitable
Hyderabad,5,,39.22,850,109700,117.125,10000000,118.7,680,Suitable
Mumbai,4,1.28,172.466,2200,94800,246.36,20400000,251.479,1760,Suitable
Jaipur,5,1.03,55.47,550,123000,283.812,3500000,281.801,440,Suitable
Kolkata,3,1.4,167,1600,125300,147.01,14800000,144.22,1280,Suitable
Mumbai,6,1.285,150.266,2200,61600,245.15,20400000,244,1760,Suitable
Kolkata,3,1.1,71,1600,125500,119.73,14800000,112.53,1280,Suitable
Mumbai,3,0.931,51.3,2200,52600,174.82,20400000,,1760,Suitable
Hyderabad,2,1.08,192.01,850,109100,273.6,10000000,272.34,680,Suitable
Jaipur,1,0.67,42.2,550,28100,208.69,3500000,,440,Suitable
Mumbai,1,1.096,29.167,2200,37600,145.4,,146.92,1760,Suitable
Hyderabad,5,0.9,147.988,850,99100,104.248,10000000,101.2,680,Suitable
Hyderabad,4,1.2,82.17,850,83000,275.543,10000000,273.3,680,Suitable
Delhi,,0.73,28,800,124600,183.13,19000000,183.9,640,Suitable
Ahmedabad,6,0.556,60.856,600,135500,246.377,8000000,,480,Suitable
Jaipur,6,1.4,51.55,550,77500,228.779,3500000,226.55,440,Suitable
Chennai,6,,159.98,1400,71100,179.32,11000000,170.96,1120,Suitable
Pune,3,1.28,44.16,650,,146.2,7300000,146.6,520,
Chennai,6,0.9,105.375,1400,45000,224.79,11000000,225,1120,Suitable
Jaipur,4,1.2,117,550,114700,259.1,3500000,268.057,440,Suitable
Lucknow,2,1.5,111.2,,50300,273.337,4500000,279.21,800,Suitable
Mumbai,2,0.83,114.635,2200,99500,153.6,20400000,155.24,1760,Suitable
Mumbai,1,0.6,121.598,2200,130300,284.4,20400000,278.6,1760,Suitable
Bangalore,,1.34,19.7,900,27500,274.6,12000000,271.4,720,Suitable
Chennai,6,0.63,54.9,1400,107600,131.84,11000000,124.772,1120,Suitable
Hyderabad,1,0.96,194.233,850,74900,170.459,10000000,164.78,680,Suitable
Kolkata,1,0.602,,1600,37900,226.19,14800000,229.421,1280,Suitable
Lucknow,6,1.437,30.2,1000,114100,256.2,4500000,252.88,800,Suitable
Lucknow,1,0.8,197.028,1000,45300,156.8,4500000,155.77,800,Suitable
Pune,1,0.62,15.493,650,130600,265.214,7300000,264.18,,Suitable
Hyderabad,2,1.2,64.364,,138300,133.9,10000000,134.885,680,Suitable
Chennai,12,1.39,1100.599113,1400,436000,1202.275685,11000000,568.0766125,1120,Suitable
Lucknow,1,0.68,197.5,1000,68600,114.72,,119.348,800,Suitable
Ahmedabad,6,0.67,192.338,600,72200,101.11,8000000,98.56,480,Suitable
Pune,1,,170.484,650,119600,112.12,7300000,113.382,520,Suitable
Delhi,1,1.405,161.74,800,56600,128.93,19000000,117.1,640,Suitable
Jaipur,5,1.035,88.065,550,55900,213.08,3500000,207.87,440,Suitable
Chennai,2,1.3,57.4,1400,91200,197.8,11000000,194.505,1120,Suitable
Pune,2,1.09,185.564,650,42400,180.28,7300000,186.8,,Suitable
Mumbai,10,0.94,544.8007604,2200,610400,1317.033056,20400000,987.593684,1760,Suitable
Bangalore,2,1.07,150.28,900,148300,298.63,12000000,298.127,720,
Delhi,5,0.88,173.77,800,23400,225,19000000,231.23,640,Suitable
Mumbai,1,0.53,191.815,2200,102700,,20400000,112.562,1760,Suitable
Kolkata,,,166.01,1600,114600,241.161,14800000,,1280,
Mumbai,2,1.3,,2200,32800,185.3,20400000,,1760,Suitable
Hyderabad,1,1.4,116.043,850,120100,246.615,10000000,244.1,680,Suitable
Hyderabad,3,1.03,131.674,850,23400,282.968,10000000,281.401,680,Suitable
Hyderabad,2,1.18,113.63,850,116800,294.58,10000000,297.27,680,Suitable
Bangalore,5,0.8,154.2,900,94200,159.616,12000000,161.57,720,Suitable
Bangalore,3,0.898,144.716,900,77100,152.748,12000000,149.35,720,Suitable
Lucknow,2,0.513,48.83,1000,119700,154.534,4500000,157.38,800,Suitable
Pune,1,1.4,12.8,650,148000,154.26,7300000,156.4,520,
Chennai,3,0.71,,1400,121300,229.2,11000000,225.34,1120,Suitable
Hyderabad,5,0.8,15.3,850,94300,119.6,,119.4,680,Suitable
Jaipur,,,158.346,550,102900,292.9,3500000,293.13,440,Suitable
Bangalore,3,0.8,196.4,900,109000,173.04,12000000,169.533,720,Suitable
Ahmedabad,6,1.042,151,600,122100,174.911,8000000,176.92,480,Suitable
Ahmedabad,2,0.6,149.32,,27100,153.359,8000000,,480,Suitable
Bangalore,6,0.65,94.582,900,78500,160.73,12000000,158.1,720,Suitable
Hyderabad,6,0.6,135.3,850,54900,137.012,10000000,137,680,Suitable
Kolkata,3,0.6,164.9,1600,,191.84,14800000,189.71,1280,Suitable
Chennai,5,0.6,111.2,1400,90000,243.9,11000000,238.97,1120,Suitable
Jaipur,1,,,,70700,125.053,,,440,Suitable
Lucknow,1,1.08,150.3,1000,143900,280,4500000,277.7,800,Suitable
Ahmedabad,1,0.97,31.27,600,129800,257.8,8000000,258.29,480,Suitable
Ahmedabad,3,0.72,84.05,600,142600,143.43,8000000,138.09,480,Suitable
Kolkata,6,1.124,32.81,1600,139700,194.11,14800000,193.4,1280,Suitable
Kolkata,5,1.37,37.59,1600,132200,122.8,14800000,126.4,1280,Suitable
Bangalore,6,1.1,126.289,900,114500,165.6,,163.2,720,Suitable
Ahmedabad,6,0.76,114.943,600,122200,141.7,8000000,145.52,480,Suitable
Delhi,6,0.771,144.5,800,83000,203.713,19000000,204.489,640,Suitable
Bangalore,3,1.497,40.59,,92200,289.902,12000000,288.418,720,Suitable
Pune,6,1,35.38,650,92300,152.312,7300000,148.4,,Suitable
Pune,5,1.11,129.4,650,98800,210.15,7300000,208.606,,
Kolkata,6,1.189,108.875,1600,96600,297.7,14800000,289.298,1280,Suitable
Hyderabad,6,0.618,,850,31900,220.1,10000000,219.58,680,Suitable
Chennai,1,0.585,80.768,1400,67500,123.3,11000000,121.316,1120,Suitable
Jaipur,3,0.54,180,550,30000,208.921,3500000,208.9,440,Suitable
Chennai,2,1.5,145.258,1400,69800,144.6,11000000,148.647,1120,Suitable
Lucknow,,0.526,19.2,1000,22200,195.469,4500000,199.89,800,Suitable
Hyderabad,12,0.8,203.1406114,850,876600,1386.956635,10000000,1154.312909,680,Suitable
Kolkata,5,1,98.477,,113600,108.74,14800000,109.69,1280,Suitable
Lucknow,4,1,132.347,1000,40700,240.15,4500000,234.5,800,Suitable
Hyderabad,2,0.579,95.38,850,27000,167.5,10000000,168.65,680,Suitable
Bangalore,4,1.3,106.6,900,71700,295.36,12000000,288.84,720,
Bangalore,3,,67.7,900,22300,103.46,12000000,97.72,720,Suitable
Lucknow,5,0.6,97.7,1000,95500,117.79,4500000,125.5,800,Suitable
Pune,1,0.71,126.186,650,124900,285.38,7300000,288.49,520,Suitable
Delhi,2,1.05,,800,54700,210.6,19000000,205.3,640,Suitable
Delhi,2,0.96,40.484,800,121900,264.95,,264.96,640,Suitable
Delhi,4,1.069,76.1,800,,135.071,19000000,134,640,Suitable
Hyderabad,4,0.506,77.906,,26900,,10000000,169.087,680,Suitable
Chennai,4,1.355,113.46,1400,80800,107.111,11000000,,1120,Suitable
